Column,trench,unit,zone,liters,total_flot,species,NISP
459,FAN,126,VII,29,83.5,anchusa_sp,NA
460,FAN,126,VII,29,83.5,astragalus_frigonella_sp,NA
461,FAN,126,VII,29,83.5,avena_sp,NA
462,FAN,126,VII,29,83.5,avena_sp,NA
463,FAN,126,VII,29,83.5,boraginaceae_sp,NA
464,FAN,126,VII,29,83.5,calendula_sp,NA
465,FAN,126,VII,29,83.5,capparis_sp,NA
466,FAN,126,VII,29,83.5,celtis_sp_tournifortii,NA
467,FAN,126,VII,29,83.5,cf_colchicum_polygonatum,NA
468,FAN,126,VII,29,83.5,coriandrum_sp,NA
469,FAN,126,VII,29,83.5,cruciferae_sp_seeds_capsules,NA
470,FAN,126,VII,29,83.5,culm_nodes_indet_frags,NA
471,FAN,126,VII,29,83.5,echium_sp,NA
472,FAN,126,VII,29,83.5,erodium_sp,NA
473,FAN,126,VII,29,83.5,fumaria_sp,NA
474,FAN,126,VII,29,83.5,gallium_sp,NA
475,FAN,126,VII,29,83.5,glume_base_indet,NA
476,FAN,126,VII,29,83.5,gramineae_indet,NA
477,FAN,126,VII,29,83.5,gramineae_indet,5
478,FAN,126,VII,29,83.5,hordeum_vulgare_ssp,NA
479,FAN,126,VII,29,83.5,hordeum_vulgare_ssp,6
480,FAN,126,VII,29,83.5,hordeum_vulgare_ssp,NA
481,FAN,126,VII,29,83.5,hordeum_vulgare_ssp,NA
482,FAN,126,VII,29,83.5,hordeum_vulgare_ssp,NA
483,FAN,126,VII,29,83.5,hordeum_vulgare_ssp,2
484,FAN,126,VII,29,83.5,indet_frag,NA
485,FAN,126,VII,29,83.5,l_officinale,NA
486,FAN,126,VII,29,83.5,lathyrus,1
487,FAN,126,VII,29,83.5,leguminosae,NA
488,FAN,126,VII,29,83.5,leguminosae,NA
489,FAN,126,VII,29,83.5,lens_sp,NA
490,FAN,126,VII,29,83.5,lens_sp,NA
491,FAN,126,VII,29,83.5,liliaceae_sp,NA
492,FAN,126,VII,29,83.5,lithospermum_arvense,6
493,FAN,126,VII,29,83.5,lithospermum_arvense,NA
494,FAN,126,VII,29,83.5,malva_parviflora,NA
495,FAN,126,VII,29,83.5,medicago_sp,NA
496,FAN,126,VII,29,83.5,cf_medicago_frag,NA
497,FAN,126,VII,29,83.5,monocotylidonae_capsules,NA
498,FAN,126,VII,29,83.5,phalaris_sp,NA
499,FAN,126,VII,29,83.5,pistacia_cf_lentiscus,NA
500,FAN,126,VII,29,83.5,pistacia_cf_lentiscus,NA
501,FAN,126,VII,29,83.5,pisum_cf_elatius,NA
502,FAN,126,VII,29,83.5,pisum_vicia_pisum_of_all_sizes,NA
503,FAN,126,VII,29,83.5,polygonum_sp,NA
504,FAN,126,VII,29,83.5,prunus_amygdalus,11
505,FAN,126,VII,29,83.5,prunus_amygdalus,NA
506,FAN,126,VII,29,83.5,pyrus_amygdaloformis,NA
507,FAN,126,VII,29,83.5,pyrus_amygdaloformis,NA
508,FAN,126,VII,29,83.5,rachis_frag_indet,NA
509,FAN,126,VII,29,83.5,schoenus_nigricans,NA
510,FAN,126,VII,29,83.5,seed_indet,NA
511,FAN,126,VII,29,83.5,indet_frag,NA
512,FAN,126,VII,29,83.5,sp_no_1,NA
513,FAN,126,VII,29,83.5,spikelet_fork_indet_frags,NA
514,FAN,126,VII,29,83.5,teucrium_sp,NA
515,FAN,126,VII,29,83.5,triticum_sp,NA
516,FAN,126,VII,29,83.5,t_cf_aestivum_durum,NA
517,FAN,126,VII,29,83.5,triticum_turgidum_ssp_dicoccum,3
518,FAN,126,VII,29,83.5,triticum_turgidum_ssp_dicoccum,NA
519,FAN,126,VII,29,83.5,triticum_turgidum_ssp_dicoccum,NA
520,FAN,126,VII,29,83.5,triticum_turgidum_ssp_dicoccum,NA
521,FAN,126,VII,29,83.5,triticum_turgidum_ssp_dicoccum,NA
522,FAN,126,VII,29,83.5,triticum_monococcum,NA
523,FAN,126,VII,29,83.5,triticum_monococcum,NA
524,FAN,126,VII,29,83.5,triticum_monococcum,NA
525,FAN,126,VII,29,83.5,triticum_monococcum,NA
526,FAN,126,VII,29,83.5,uthospennum_dlicinale,NA
527,FAN,126,VII,29,83.5,vicia_ervilia,NA
528,FAN,126,VII,29,83.5,vicia_lathyrus_sp,NA
529,FAN,126,VII,29,83.5,vitis_vinifera_ssp_sylvestris,NA
530,FAN,126,VII,29,83.5,vitis_vinifera_ssp_sylvestris,NA
531,FAN,126,VII,29,83.5,triticum_sp,3
532,FAN,126,VII,29,83.5,hordeum_vulgare_ssp,6
533,FAN,127,VII,277,1177.6,adonis_sp,NA
534,FAN,127,VII,277,1177.6,alkanna_sp,NA
535,FAN,127,VII,277,1177.6,anchusa_sp,NA
536,FAN,127,VII,277,1177.6,astragalus_frigonella_sp,NA
537,FAN,127,VII,277,1177.6,avena_sp,NA
538,FAN,127,VII,277,1177.6,avena_sp,NA
539,FAN,127,VII,277,1177.6,boraginaceae_sp,NA
540,FAN,127,VII,277,1177.6,calendula_sp,NA
541,FAN,127,VII,277,1177.6,capparis_sp,NA
542,FAN,127,VII,277,1177.6,celtis_sp_tournifortii,NA
543,FAN,127,VII,277,1177.6,cf_colchicum_polygonatum,NA
544,FAN,127,VII,277,1177.6,coriandrum_sp,NA
545,FAN,127,VII,277,1177.6,cruciferae_sp_seeds_capsules,NA
546,FAN,127,VII,277,1177.6,culm_nodes_indet_frags,NA
547,FAN,127,VII,277,1177.6,echium_sp,NA
548,FAN,127,VII,277,1177.6,erodium_sp,NA
549,FAN,127,VII,277,1177.6,fumaria_sp,NA
550,FAN,127,VII,277,1177.6,gallium_sp,NA
551,FAN,127,VII,277,1177.6,glume_base_indet,NA
552,FAN,127,VII,277,1177.6,gramineae_indet,7
553,FAN,127,VII,277,1177.6,gramineae_indet,NA
554,FAN,127,VII,277,1177.6,hordeum_vulgare_ssp,NA
555,FAN,127,VII,277,1177.6,hordeum_vulgare_ssp,1
556,FAN,127,VII,277,1177.6,hordeum_vulgare_ssp,4
557,FAN,127,VII,277,1177.6,hordeum_vulgare_ssp,NA
558,FAN,127,VII,277,1177.6,hordeum_vulgare_ssp,NA
559,FAN,127,VII,277,1177.6,hordeum_vulgare_ssp,NA
560,FAN,127,VII,277,1177.6,indet_frag,1
561,FAN,127,VII,277,1177.6,l_officinale,NA
562,FAN,127,VII,277,1177.6,lathyrus,1
563,FAN,127,VII,277,1177.6,leguminosae,7
564,FAN,127,VII,277,1177.6,leguminosae,NA
565,FAN,127,VII,277,1177.6,lens_sp,2
566,FAN,127,VII,277,1177.6,lens_sp,NA
567,FAN,127,VII,277,1177.6,liliaceae_sp,NA
568,FAN,127,VII,277,1177.6,lithospermum_arvense,4
569,FAN,127,VII,277,1177.6,lithospermum_arvense,NA
570,FAN,127,VII,277,1177.6,malva_parviflora,NA
571,FAN,127,VII,277,1177.6,medicago_sp,NA
572,FAN,127,VII,277,1177.6,cf_medicago_frag,NA
573,FAN,127,VII,277,1177.6,monocotylidonae_capsules,NA
574,FAN,127,VII,277,1177.6,phalaris_sp,NA
575,FAN,127,VII,277,1177.6,pistacia_cf_lentiscus,NA
576,FAN,127,VII,277,1177.6,pistacia_cf_lentiscus,NA
577,FAN,127,VII,277,1177.6,pisum_cf_elatius,NA
578,FAN,127,VII,277,1177.6,pisum_vicia_pisum_of_all_sizes,NA
579,FAN,127,VII,277,1177.6,polygonum_sp,NA
580,FAN,127,VII,277,1177.6,prunus_amygdalus,10
581,FAN,127,VII,277,1177.6,prunus_amygdalus,NA
582,FAN,127,VII,277,1177.6,pyrus_amygdaloformis,NA
583,FAN,127,VII,277,1177.6,pyrus_amygdaloformis,NA
584,FAN,127,VII,277,1177.6,rachis_frag_indet,NA
585,FAN,127,VII,277,1177.6,schoenus_nigricans,NA
586,FAN,127,VII,277,1177.6,seed_indet,NA
587,FAN,127,VII,277,1177.6,indet_frag,NA
588,FAN,127,VII,277,1177.6,sp_no_1,NA
589,FAN,127,VII,277,1177.6,spikelet_fork_indet_frags,NA
590,FAN,127,VII,277,1177.6,teucrium_sp,NA
591,FAN,127,VII,277,1177.6,triticum_sp,NA
592,FAN,127,VII,277,1177.6,t_cf_aestivum_durum,NA
593,FAN,127,VII,277,1177.6,triticum_turgidum_ssp_dicoccum,2
594,FAN,127,VII,277,1177.6,triticum_turgidum_ssp_dicoccum,1
595,FAN,127,VII,277,1177.6,triticum_turgidum_ssp_dicoccum,13
596,FAN,127,VII,277,1177.6,triticum_turgidum_ssp_dicoccum,NA
597,FAN,127,VII,277,1177.6,triticum_turgidum_ssp_dicoccum,NA
598,FAN,127,VII,277,1177.6,triticum_monococcum,NA
599,FAN,127,VII,277,1177.6,triticum_monococcum,NA
600,FAN,127,VII,277,1177.6,triticum_monococcum,NA
601,FAN,127,VII,277,1177.6,triticum_monococcum,NA
602,FAN,127,VII,277,1177.6,uthospennum_dlicinale,NA
603,FAN,127,VII,277,1177.6,vicia_ervilia,NA
604,FAN,127,VII,277,1177.6,vicia_lathyrus_sp,2
605,FAN,127,VII,277,1177.6,vitis_vinifera_ssp_sylvestris,NA
606,FAN,127,VII,277,1177.6,vitis_vinifera_ssp_sylvestris,NA
607,FAN,127,VII,277,1177.6,triticum_sp,15
608,FAN,127,VII,277,1177.6,hordeum_vulgare_ssp,1
609,FAN,128,VII,63,107.1,adonis_sp,NA
610,FAN,128,VII,63,107.1,alkanna_sp,NA
611,FAN,128,VII,63,107.1,anchusa_sp,NA
612,FAN,128,VII,63,107.1,astragalus_frigonella_sp,NA
613,FAN,128,VII,63,107.1,avena_sp,NA
614,FAN,128,VII,63,107.1,avena_sp,NA
615,FAN,128,VII,63,107.1,boraginaceae_sp,NA
616,FAN,128,VII,63,107.1,calendula_sp,NA
617,FAN,128,VII,63,107.1,capparis_sp,NA
618,FAN,128,VII,63,107.1,celtis_sp_tournifortii,NA
619,FAN,128,VII,63,107.1,cf_colchicum_polygonatum,NA
620,FAN,128,VII,63,107.1,coriandrum_sp,NA
621,FAN,128,VII,63,107.1,cruciferae_sp_seeds_capsules,5
622,FAN,128,VII,63,107.1,culm_nodes_indet_frags,NA
623,FAN,128,VII,63,107.1,echium_sp,NA
624,FAN,128,VII,63,107.1,erodium_sp,NA
625,FAN,128,VII,63,107.1,fumaria_sp,NA
626,FAN,128,VII,63,107.1,gallium_sp,NA
627,FAN,128,VII,63,107.1,glume_base_indet,2
628,FAN,128,VII,63,107.1,gramineae_indet,NA
629,FAN,128,VII,63,107.1,gramineae_indet,NA
630,FAN,128,VII,63,107.1,hordeum_vulgare_ssp,NA
631,FAN,128,VII,63,107.1,hordeum_vulgare_ssp,2
632,FAN,128,VII,63,107.1,hordeum_vulgare_ssp,NA
633,FAN,128,VII,63,107.1,hordeum_vulgare_ssp,NA
634,FAN,128,VII,63,107.1,hordeum_vulgare_ssp,NA
635,FAN,128,VII,63,107.1,hordeum_vulgare_ssp,NA
636,FAN,128,VII,63,107.1,indet_frag,NA
637,FAN,128,VII,63,107.1,l_officinale,NA
638,FAN,128,VII,63,107.1,lathyrus,NA
639,FAN,128,VII,63,107.1,leguminosae,1
640,FAN,128,VII,63,107.1,leguminosae,NA
641,FAN,128,VII,63,107.1,lens_sp,NA
642,FAN,128,VII,63,107.1,lens_sp,NA
643,FAN,128,VII,63,107.1,liliaceae_sp,NA
644,FAN,128,VII,63,107.1,lithospermum_arvense,3
645,FAN,128,VII,63,107.1,lithospermum_arvense,NA
646,FAN,128,VII,63,107.1,malva_parviflora,NA
647,FAN,128,VII,63,107.1,medicago_sp,3
648,FAN,128,VII,63,107.1,cf_medicago_frag,NA
649,FAN,128,VII,63,107.1,monocotylidonae_capsules,NA
650,FAN,128,VII,63,107.1,phalaris_sp,NA
651,FAN,128,VII,63,107.1,pistacia_cf_lentiscus,5
652,FAN,128,VII,63,107.1,pistacia_cf_lentiscus,NA
653,FAN,128,VII,63,107.1,pisum_cf_elatius,NA
654,FAN,128,VII,63,107.1,pisum_vicia_pisum_of_all_sizes,NA
655,FAN,128,VII,63,107.1,polygonum_sp,NA
656,FAN,128,VII,63,107.1,prunus_amygdalus,12
657,FAN,128,VII,63,107.1,prunus_amygdalus,NA
658,FAN,128,VII,63,107.1,pyrus_amygdaloformis,NA
659,FAN,128,VII,63,107.1,pyrus_amygdaloformis,NA
660,FAN,128,VII,63,107.1,rachis_frag_indet,NA
661,FAN,128,VII,63,107.1,schoenus_nigricans,NA
662,FAN,128,VII,63,107.1,seed_indet,NA
663,FAN,128,VII,63,107.1,indet_frag,NA
664,FAN,128,VII,63,107.1,sp_no_1,NA
665,FAN,128,VII,63,107.1,spikelet_fork_indet_frags,4
666,FAN,128,VII,63,107.1,teucrium_sp,NA
667,FAN,128,VII,63,107.1,triticum_sp,NA
668,FAN,128,VII,63,107.1,t_cf_aestivum_durum,NA
669,FAN,128,VII,63,107.1,triticum_turgidum_ssp_dicoccum,14
670,FAN,128,VII,63,107.1,triticum_turgidum_ssp_dicoccum,NA
671,FAN,128,VII,63,107.1,triticum_turgidum_ssp_dicoccum,NA
672,FAN,128,VII,63,107.1,triticum_turgidum_ssp_dicoccum,NA
673,FAN,128,VII,63,107.1,triticum_turgidum_ssp_dicoccum,NA
674,FAN,128,VII,63,107.1,triticum_monococcum,NA
675,FAN,128,VII,63,107.1,triticum_monococcum,NA
676,FAN,128,VII,63,107.1,triticum_monococcum,NA
677,FAN,128,VII,63,107.1,triticum_monococcum,NA
678,FAN,128,VII,63,107.1,uthospennum_dlicinale,NA
679,FAN,128,VII,63,107.1,vicia_ervilia,NA
680,FAN,128,VII,63,107.1,vicia_lathyrus_sp,1
681,FAN,128,VII,63,107.1,vitis_vinifera_ssp_sylvestris,NA
682,FAN,128,VII,63,107.1,vitis_vinifera_ssp_sylvestris,NA
683,FAN,128,VII,63,107.1,triticum_sp,14
684,FAN,128,VII,63,107.1,hordeum_vulgare_ssp,2
685,FAN,129,VII,266,795.2,adonis_sp,NA
686,FAN,129,VII,266,795.2,alkanna_sp,1
687,FAN,129,VII,266,795.2,anchusa_sp,NA
688,FAN,129,VII,266,795.2,astragalus_frigonella_sp,NA
689,FAN,129,VII,266,795.2,avena_sp,NA
690,FAN,129,VII,266,795.2,avena_sp,NA
691,FAN,129,VII,266,795.2,boraginaceae_sp,NA
692,FAN,129,VII,266,795.2,calendula_sp,NA
693,FAN,129,VII,266,795.2,capparis_sp,NA
694,FAN,129,VII,266,795.2,celtis_sp_tournifortii,NA
695,FAN,129,VII,266,795.2,cf_colchicum_polygonatum,NA
696,FAN,129,VII,266,795.2,coriandrum_sp,NA
697,FAN,129,VII,266,795.2,cruciferae_sp_seeds_capsules,10
698,FAN,129,VII,266,795.2,culm_nodes_indet_frags,NA
699,FAN,129,VII,266,795.2,echium_sp,NA
700,FAN,129,VII,266,795.2,erodium_sp,NA
701,FAN,129,VII,266,795.2,fumaria_sp,NA
702,FAN,129,VII,266,795.2,gallium_sp,NA
703,FAN,129,VII,266,795.2,glume_base_indet,2
704,FAN,129,VII,266,795.2,gramineae_indet,NA
705,FAN,129,VII,266,795.2,gramineae_indet,NA
706,FAN,129,VII,266,795.2,hordeum_vulgare_ssp,NA
707,FAN,129,VII,266,795.2,hordeum_vulgare_ssp,5
708,FAN,129,VII,266,795.2,hordeum_vulgare_ssp,13
709,FAN,129,VII,266,795.2,hordeum_vulgare_ssp,NA
710,FAN,129,VII,266,795.2,hordeum_vulgare_ssp,NA
711,FAN,129,VII,266,795.2,hordeum_vulgare_ssp,NA
712,FAN,129,VII,266,795.2,indet_frag,NA
713,FAN,129,VII,266,795.2,l_officinale,NA
714,FAN,129,VII,266,795.2,lathyrus,1
715,FAN,129,VII,266,795.2,leguminosae,4
716,FAN,129,VII,266,795.2,leguminosae,NA
717,FAN,129,VII,266,795.2,lens_sp,11
718,FAN,129,VII,266,795.2,lens_sp,NA
719,FAN,129,VII,266,795.2,liliaceae_sp,NA
720,FAN,129,VII,266,795.2,lithospermum_arvense,5
721,FAN,129,VII,266,795.2,lithospermum_arvense,NA
722,FAN,129,VII,266,795.2,malva_parviflora,NA
723,FAN,129,VII,266,795.2,medicago_sp,8
724,FAN,129,VII,266,795.2,cf_medicago_frag,NA
725,FAN,129,VII,266,795.2,monocotylidonae_capsules,NA
726,FAN,129,VII,266,795.2,phalaris_sp,NA
727,FAN,129,VII,266,795.2,pistacia_cf_lentiscus,1
728,FAN,129,VII,266,795.2,pistacia_cf_lentiscus,NA
729,FAN,129,VII,266,795.2,pisum_cf_elatius,NA
730,FAN,129,VII,266,795.2,pisum_vicia_pisum_of_all_sizes,NA
731,FAN,129,VII,266,795.2,polygonum_sp,NA
732,FAN,129,VII,266,795.2,prunus_amygdalus,14
733,FAN,129,VII,266,795.2,prunus_amygdalus,NA
734,FAN,129,VII,266,795.2,pyrus_amygdaloformis,1
735,FAN,129,VII,266,795.2,pyrus_amygdaloformis,NA
736,FAN,129,VII,266,795.2,rachis_frag_indet,NA
737,FAN,129,VII,266,795.2,schoenus_nigricans,NA
738,FAN,129,VII,266,795.2,seed_indet,NA
739,FAN,129,VII,266,795.2,indet_frag,NA
740,FAN,129,VII,266,795.2,sp_no_1,NA
741,FAN,129,VII,266,795.2,spikelet_fork_indet_frags,4
742,FAN,129,VII,266,795.2,teucrium_sp,1
743,FAN,129,VII,266,795.2,triticum_sp,NA
744,FAN,129,VII,266,795.2,t_cf_aestivum_durum,NA
745,FAN,129,VII,266,795.2,triticum_turgidum_ssp_dicoccum,31
746,FAN,129,VII,266,795.2,triticum_turgidum_ssp_dicoccum,1
747,FAN,129,VII,266,795.2,triticum_turgidum_ssp_dicoccum,2
748,FAN,129,VII,266,795.2,triticum_turgidum_ssp_dicoccum,NA
749,FAN,129,VII,266,795.2,triticum_turgidum_ssp_dicoccum,NA
750,FAN,129,VII,266,795.2,triticum_monococcum,3
751,FAN,129,VII,266,795.2,triticum_monococcum,NA
752,FAN,129,VII,266,795.2,triticum_monococcum,NA
753,FAN,129,VII,266,795.2,triticum_monococcum,NA
754,FAN,129,VII,266,795.2,uthospennum_dlicinale,NA
755,FAN,129,VII,266,795.2,vicia_ervilia,NA
756,FAN,129,VII,266,795.2,vicia_lathyrus_sp,5
757,FAN,129,VII,266,795.2,vitis_vinifera_ssp_sylvestris,NA
758,FAN,129,VII,266,795.2,vitis_vinifera_ssp_sylvestris,NA
759,FAN,129,VII,266,795.2,triticum_sp,36
760,FAN,129,VII,266,795.2,hordeum_vulgare_ssp,5
761,FAN,130,VII,80,67,adonis_sp,NA
762,FAN,130,VII,80,67,alkanna_sp,NA
763,FAN,130,VII,80,67,anchusa_sp,NA
764,FAN,130,VII,80,67,astragalus_frigonella_sp,NA
765,FAN,130,VII,80,67,avena_sp,NA
766,FAN,130,VII,80,67,avena_sp,NA
767,FAN,130,VII,80,67,boraginaceae_sp,NA
768,FAN,130,VII,80,67,calendula_sp,NA
769,FAN,130,VII,80,67,capparis_sp,NA
770,FAN,130,VII,80,67,celtis_sp_tournifortii,NA
771,FAN,130,VII,80,67,cf_colchicum_polygonatum,NA
772,FAN,130,VII,80,67,coriandrum_sp,NA
773,FAN,130,VII,80,67,cruciferae_sp_seeds_capsules,3
774,FAN,130,VII,80,67,culm_nodes_indet_frags,NA
775,FAN,130,VII,80,67,echium_sp,NA
776,FAN,130,VII,80,67,erodium_sp,NA
777,FAN,130,VII,80,67,fumaria_sp,NA
778,FAN,130,VII,80,67,gallium_sp,NA
779,FAN,130,VII,80,67,glume_base_indet,NA
780,FAN,130,VII,80,67,gramineae_indet,NA
781,FAN,130,VII,80,67,gramineae_indet,NA
782,FAN,130,VII,80,67,hordeum_vulgare_ssp,NA
783,FAN,130,VII,80,67,hordeum_vulgare_ssp,2
784,FAN,130,VII,80,67,hordeum_vulgare_ssp,NA
785,FAN,130,VII,80,67,hordeum_vulgare_ssp,NA
786,FAN,130,VII,80,67,hordeum_vulgare_ssp,NA
787,FAN,130,VII,80,67,hordeum_vulgare_ssp,NA
788,FAN,130,VII,80,67,indet_frag,NA
789,FAN,130,VII,80,67,l_officinale,NA
790,FAN,130,VII,80,67,lathyrus,NA
791,FAN,130,VII,80,67,leguminosae,NA
792,FAN,130,VII,80,67,leguminosae,NA
793,FAN,130,VII,80,67,lens_sp,NA
794,FAN,130,VII,80,67,lens_sp,NA
795,FAN,130,VII,80,67,liliaceae_sp,NA
796,FAN,130,VII,80,67,lithospermum_arvense,2
797,FAN,130,VII,80,67,lithospermum_arvense,NA
798,FAN,130,VII,80,67,malva_parviflora,NA
799,FAN,130,VII,80,67,medicago_sp,4
800,FAN,130,VII,80,67,cf_medicago_frag,NA
801,FAN,130,VII,80,67,monocotylidonae_capsules,NA
802,FAN,130,VII,80,67,phalaris_sp,NA
803,FAN,130,VII,80,67,pistacia_cf_lentiscus,NA
804,FAN,130,VII,80,67,pistacia_cf_lentiscus,NA
805,FAN,130,VII,80,67,pisum_cf_elatius,NA
806,FAN,130,VII,80,67,pisum_vicia_pisum_of_all_sizes,NA
807,FAN,130,VII,80,67,polygonum_sp,NA
808,FAN,130,VII,80,67,prunus_amygdalus,3
809,FAN,130,VII,80,67,prunus_amygdalus,NA
810,FAN,130,VII,80,67,pyrus_amygdaloformis,NA
811,FAN,130,VII,80,67,pyrus_amygdaloformis,NA
812,FAN,130,VII,80,67,rachis_frag_indet,NA
813,FAN,130,VII,80,67,schoenus_nigricans,NA
814,FAN,130,VII,80,67,seed_indet,NA
815,FAN,130,VII,80,67,indet_frag,NA
816,FAN,130,VII,80,67,sp_no_1,2
817,FAN,130,VII,80,67,spikelet_fork_indet_frags,2
818,FAN,130,VII,80,67,teucrium_sp,1
819,FAN,130,VII,80,67,triticum_sp,NA
820,FAN,130,VII,80,67,t_cf_aestivum_durum,NA
821,FAN,130,VII,80,67,triticum_turgidum_ssp_dicoccum,1
822,FAN,130,VII,80,67,triticum_turgidum_ssp_dicoccum,NA
823,FAN,130,VII,80,67,triticum_turgidum_ssp_dicoccum,NA
824,FAN,130,VII,80,67,triticum_turgidum_ssp_dicoccum,NA
825,FAN,130,VII,80,67,triticum_turgidum_ssp_dicoccum,NA
826,FAN,130,VII,80,67,triticum_monococcum,NA
827,FAN,130,VII,80,67,triticum_monococcum,NA
828,FAN,130,VII,80,67,triticum_monococcum,NA
829,FAN,130,VII,80,67,triticum_monococcum,NA
830,FAN,130,VII,80,67,uthospennum_dlicinale,NA
831,FAN,130,VII,80,67,vicia_ervilia,NA
832,FAN,130,VII,80,67,vicia_lathyrus_sp,NA
833,FAN,130,VII,80,67,vitis_vinifera_ssp_sylvestris,NA
834,FAN,130,VII,80,67,vitis_vinifera_ssp_sylvestris,NA
835,FAN,130,VII,80,67,triticum_sp,1
836,FAN,130,VII,80,67,hordeum_vulgare_ssp,2
837,FAN,131,VIIb,465,227.3,adonis_sp,NA
838,FAN,131,VIIb,465,227.3,alkanna_sp,NA
839,FAN,131,VIIb,465,227.3,anchusa_sp,NA
840,FAN,131,VIIb,465,227.3,astragalus_frigonella_sp,NA
841,FAN,131,VIIb,465,227.3,avena_sp,NA
842,FAN,131,VIIb,465,227.3,avena_sp,NA
843,FAN,131,VIIb,465,227.3,boraginaceae_sp,NA
844,FAN,131,VIIb,465,227.3,calendula_sp,NA
845,FAN,131,VIIb,465,227.3,capparis_sp,NA
846,FAN,131,VIIb,465,227.3,celtis_sp_tournifortii,NA
847,FAN,131,VIIb,465,227.3,cf_colchicum_polygonatum,NA
848,FAN,131,VIIb,465,227.3,coriandrum_sp,NA
849,FAN,131,VIIb,465,227.3,cruciferae_sp_seeds_capsules,4
850,FAN,131,VIIb,465,227.3,culm_nodes_indet_frags,3
851,FAN,131,VIIb,465,227.3,echium_sp,NA
852,FAN,131,VIIb,465,227.3,erodium_sp,NA
853,FAN,131,VIIb,465,227.3,fumaria_sp,NA
854,FAN,131,VIIb,465,227.3,gallium_sp,NA
855,FAN,131,VIIb,465,227.3,glume_base_indet,NA
856,FAN,131,VIIb,465,227.3,gramineae_indet,NA
857,FAN,131,VIIb,465,227.3,gramineae_indet,NA
858,FAN,131,VIIb,465,227.3,hordeum_vulgare_ssp,NA
859,FAN,131,VIIb,465,227.3,hordeum_vulgare_ssp,8
860,FAN,131,VIIb,465,227.3,hordeum_vulgare_ssp,6
861,FAN,131,VIIb,465,227.3,hordeum_vulgare_ssp,NA
862,FAN,131,VIIb,465,227.3,hordeum_vulgare_ssp,NA
863,FAN,131,VIIb,465,227.3,hordeum_vulgare_ssp,3
864,FAN,131,VIIb,465,227.3,indet_frag,NA
865,FAN,131,VIIb,465,227.3,l_officinale,NA
866,FAN,131,VIIb,465,227.3,lathyrus,4
867,FAN,131,VIIb,465,227.3,leguminosae,14
868,FAN,131,VIIb,465,227.3,leguminosae,NA
869,FAN,131,VIIb,465,227.3,lens_sp,2
870,FAN,131,VIIb,465,227.3,lens_sp,NA
871,FAN,131,VIIb,465,227.3,liliaceae_sp,NA
872,FAN,131,VIIb,465,227.3,lithospermum_arvense,11
873,FAN,131,VIIb,465,227.3,lithospermum_arvense,NA
874,FAN,131,VIIb,465,227.3,malva_parviflora,NA
875,FAN,131,VIIb,465,227.3,medicago_sp,13
876,FAN,131,VIIb,465,227.3,cf_medicago_frag,NA
877,FAN,131,VIIb,465,227.3,monocotylidonae_capsules,NA
878,FAN,131,VIIb,465,227.3,phalaris_sp,NA
879,FAN,131,VIIb,465,227.3,pistacia_cf_lentiscus,NA
880,FAN,131,VIIb,465,227.3,pistacia_cf_lentiscus,5
881,FAN,131,VIIb,465,227.3,pisum_cf_elatius,NA
882,FAN,131,VIIb,465,227.3,pisum_vicia_pisum_of_all_sizes,NA
883,FAN,131,VIIb,465,227.3,polygonum_sp,NA
884,FAN,131,VIIb,465,227.3,prunus_amygdalus,18
885,FAN,131,VIIb,465,227.3,prunus_amygdalus,NA
886,FAN,131,VIIb,465,227.3,pyrus_amygdaloformis,NA
887,FAN,131,VIIb,465,227.3,pyrus_amygdaloformis,NA
888,FAN,131,VIIb,465,227.3,rachis_frag_indet,NA
889,FAN,131,VIIb,465,227.3,schoenus_nigricans,NA
890,FAN,131,VIIb,465,227.3,seed_indet,NA
891,FAN,131,VIIb,465,227.3,indet_frag,NA
892,FAN,131,VIIb,465,227.3,sp_no_1,NA
893,FAN,131,VIIb,465,227.3,spikelet_fork_indet_frags,NA
894,FAN,131,VIIb,465,227.3,teucrium_sp,NA
895,FAN,131,VIIb,465,227.3,triticum_sp,NA
896,FAN,131,VIIb,465,227.3,t_cf_aestivum_durum,NA
897,FAN,131,VIIb,465,227.3,triticum_turgidum_ssp_dicoccum,7
898,FAN,131,VIIb,465,227.3,triticum_turgidum_ssp_dicoccum,6
899,FAN,131,VIIb,465,227.3,triticum_turgidum_ssp_dicoccum,2
900,FAN,131,VIIb,465,227.3,triticum_turgidum_ssp_dicoccum,NA
901,FAN,131,VIIb,465,227.3,triticum_turgidum_ssp_dicoccum,NA
902,FAN,131,VIIb,465,227.3,triticum_monococcum,1
903,FAN,131,VIIb,465,227.3,triticum_monococcum,NA
904,FAN,131,VIIb,465,227.3,triticum_monococcum,NA
905,FAN,131,VIIb,465,227.3,triticum_monococcum,1
906,FAN,131,VIIb,465,227.3,uthospennum_dlicinale,NA
907,FAN,131,VIIb,465,227.3,vicia_ervilia,NA
908,FAN,131,VIIb,465,227.3,vicia_lathyrus_sp,NA
909,FAN,131,VIIb,465,227.3,vitis_vinifera_ssp_sylvestris,NA
910,FAN,131,VIIb,465,227.3,vitis_vinifera_ssp_sylvestris,NA
911,FAN,131,VIIb,465,227.3,triticum_sp,11
912,FAN,131,VIIb,465,227.3,hordeum_vulgare_ssp,8
913,FAN,132,VIIb,168,185.5,adonis_sp,NA
914,FAN,132,VIIb,168,185.5,alkanna_sp,2
